Date and Time,Event ID,Level,Source,UtcTime,Process Name,Process Path,Process ID,Parent Process Name,Command Line,User / Integrity Level,Hashes
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.617,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.615,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.609,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.608,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.607,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.600,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.600,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.596,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.595,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.594,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.582,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.582,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.579,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.577,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.577,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.574,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.571,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.570,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.569,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.567,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.566,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.565,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.564,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.563,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.561,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.560,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.557,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.557,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.556,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.555,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.554,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.551,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.548,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.546,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.546,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.541,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.541,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.540,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.538,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.536,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.535,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.535,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.534,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.531,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.528,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.526,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.525,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.524,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.522,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.519,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.518,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.515,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.514,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.502,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.499,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.498,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.497,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.496,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.492,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.490,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.488,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.487,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.487,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.484,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.483,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.482,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.481,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.479,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.479,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.478,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.477,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.477,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.476,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.471,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.470,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.469,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.467,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.465,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.464,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.463,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.461,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.460,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.219,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:18 PM,22,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:16.809,C:\Program Files\Google\Chrome\Application\chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,5324,,,DESKTOP-V277QGT\AK,
11/15/2025 7:01:18 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:18.049,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:17 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:17.949,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:17 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:17.946,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:17 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:17.940,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:17 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:17.798,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:17 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:17.796,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:17 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:17.791,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
11/15/2025 7:01:17 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:31:17.788,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,C:\Windows\SoftwareDistribution\Download\Install\WinREUpdateInstaller.exe,10412,,,NT AUTHORITY\SYSTEM,
